mass_B
t	y
0.0	-4.3670011424969124E-4
0.0335	2.183500571248248E-4
0.067	8.734002284993686E-4
0.1005	8.734002284993686E-4
0.134	0.001091750285624235
0.1675	0.0030569007997478803
0.201	0.020306555312610997
0.2345	0.038866310168223187
0.268	0.05502421439546207
0.3015	0.07140046867982577
0.335	0.08668497267856523
0.3685	0.09825752570618226
0.402	0.101532776563055
0.4355	0.1028428769058041
0.469	0.09934927599180651
0.5025	0.09127032387818707
0.536	0.08057117107906944
0.5695	0.07118211862270091
0.603	0.0661600673088294
0.6365	0.05262236376708872
0.6701111111111095	0.039958060453847435
0.7036111111111095	0.039521360339597744
0.7371111111111095	0.045416811881968666
0.7706111111111095	0.05786276513808511
0.8041111111111094	0.06157471610920754
0.8376111111111095	0.07074541850845123
0.8711111111111095	0.07664087005082215
0.9046111111111131	0.08013447096481975
0.9381111111111131	0.0820996214789434
0.9716111111111131	0.0820996214789434
1.005111111111113	0.0794794207934452
1.0386111111111131	0.07380231930819911
1.0721111111111132	0.06790686776582817
1.105611111111113	0.06310316650908149
1.1391111111111132	0.05655266479533601
1.172611111111113	0.05109391336721476
1.2061111111111131	0.04934711291021597
1.2396111111111094	0.05087556331008991
1.2731111111111095	0.05436916422408751
1.3066111111111094	0.06070131588070814
1.3401111111111095	0.06353986662333119
1.3736111111111096	0.06725181759445364
1.4071111111111094	0.07074541850845123
1.4406111111111095	0.07402066936532396
1.4741111111111096	0.07445736947957365
1.5076111111111095	0.07358396925107427
1.5411111111111095	0.07140046867982577
1.5746111111111094	0.06878026799432758
1.6081111111111095	0.06594171725170453
1.6416111111111096	0.06157471610920754
1.675222222222219	0.058299465252334814
1.708722222222219	0.055897614623961464
1.742222222222219	0.054805864338337215
1.775722222222219	0.055897614623961464
1.809222222222219	0.058736165366584506
1.842722222222219	0.06201141622345724
1.876222222222219	0.06332151656620634
1.909722222222219	0.06572336719457969
1.943222222222219	0.0683435678800779
1.976722222222219	0.07096376856557607
2.010222222222219	0.07096376856557607
2.043722222222219	0.06965366822282698
2.0772222222222227	0.0683435678800779
2.110722222222223	0.06637841736595423
2.1442222222222225	0.06419491679470574
2.1777222222222226	0.06201141622345724
2.2112222222222226	0.059827915652208755
2.2447222222222227	0.058299465252334814
2.278222222222223	0.06353986662333119
