mass_A
t	y
0.0	6.672962568800289E-5
0.03349999999999272	6.672962568801677E-5
0.067	6.672962568801677E-5
0.10049999999999272	6.672962568801677E-5
0.134	6.672962568801677E-5
0.1674999999999927	0.017268393471113516
0.201	0.032775461275957624
0.23449999999999271	0.05537942103632737
0.268	0.06849207286060141
0.3014999999999927	0.08127556258169169
0.335	0.08785992615168081
0.3684999999999927	0.09106238743154864
0.402	0.08955844746436153
0.4354999999999927	0.08478475583846157
0.469	0.07352763621084007
0.5024999999999927	0.06475465306891535
0.536	0.0556525078238069
0.5694999999999927	0.0388697265866919
0.603	0.034335476558848915
0.6365	0.033332849914057536
0.67	0.037103914895166096
0.7035	0.04609390950886612
0.737	0.05492296796649505
0.7705	0.061941354480034815
0.804	0.06719392930204879
0.8375	0.07145509254241222
0.871	0.07225192277856915
0.9046111111111095	0.07175060945617344
0.9381111111111095	0.06842478248175635
0.9716111111111095	0.06190770929061228
1.0051111111111095	0.05766897617653053
1.0386111111111096	0.051664431370923004
1.0721111111111095	0.046183630013992866
1.1056111111111095	0.04338154648825317
1.1391111111111094	0.04338154648825317
1.1726111111111095	0.046116339635147816
1.2061111111111096	0.049864974489974706
1.2396111111111094	0.05666634953173916
1.2731111111111095	0.059457217994338
1.3066111111111094	0.06245388286557135
1.3401111111111095	0.0646873626900703
1.3736111111111096	0.06543933267366386
1.4071111111111094	0.06392417764333591
1.4406111111111095	0.06116695437015957
1.4741111111111096	0.05768019123967137
1.5076111111111095	0.05563007769752522
1.5411111111111095	0.05163078618150047
1.5746111111111094	0.05013806127745424
1.6081111111111095	0.048144023051012286
1.6416111111111096	0.04790458145295527
1.6751111111111021	0.05009320102489087
1.7086111111111095	0.0528504242980672
1.7421111111111023	0.05590316448500475
1.7756111111111095	0.05740710445219185
1.8091111111111096	0.05966301440297249
1.8426111111111094	0.060916297708961724
1.8761111111111095	0.060916297708961724
1.909722222222219	0.05991367106417033
1.9432222222222262	0.057874772585165005
1.976722222222219	0.05609774583049838
2.010222222222226	0.05516240956455205
2.043722222222219	0.05415978291976066
2.0772222222222263	0.05215452963017786
2.110722222222219	0.05066180472613162
2.144222222222219	0.05191508803212087
2.177722222222219	0.05316837133811011
2.211222222222219	0.05468352636843804
2.244722222222219	0.056415692870541295
2.278222222222219	0.05716766285413485
2.311722222222219	0.05867160282132194
2.345222222222219	0.05867160282132193
2.378722222222219	0.05867160282132193
2.412222222222219	0.05867160282132193
2.445722222222219	0.057134017664712315
2.479222222222219	0.05612017595678007
2.512722222222219	0.05512876437512952
